#wavelength [Angs] Re[epsilon] Im[epsilon]
93610.197893718 2.561100006 0.046946000
94549.547173008 2.375499964 0.050657000
95595.821255616 2.154799938 0.055266999
96576.144487278 1.933400035 0.060105000
97576.449040066 1.691200018 0.065642998
98597.741583160 1.424999952 0.072022997
99545.085180973 1.159100056 0.078704000
100610.346510032 0.836120009 0.087231003
101589.670837607 0.510399997 0.096291997
102598.968891315 0.148890004 0.106890000
103628.256599371 -0.254649997 0.119390003
104677.534050007 -0.707870007 0.134279996
105736.802821555 -1.220600009 0.152199998
106836.040114182 -1.805199981 0.174040005
107945.271771770 -2.477799892 0.201010004
109084.485626752 -3.259900093 0.234860003
110243.679054121 -4.180300236 0.278129995
111422.860311662 -5.279200077 0.334659994
112642.019925333 -6.613800049 0.410450011
113871.165521024 -8.268500328 0.515280008
115140.293214345 -10.373999600 0.666109979
116429.395518767 -13.142000200 0.894169986
117758.479040420 -16.941999440 1.262500048
119107.542254599 -22.479999540 1.914499998
120496.584350570 -31.285999300 3.235399961
121915.598369136 -47.398998260 6.575699806
123364.597906233 -85.638000490 19.629999160
124853.562670948 -218.440002400 191.580001800
126372.517789566 171.529998800 69.983001710
127931.438037271 82.702003480 12.916999820
129530.324797644 55.255001070 5.162300110
131169.190605866 42.363998410 2.761100054
132858.020551867 34.917999270 1.719300032
134576.835241316 30.076999660 1.175400019
136345.614458234 26.680000310 0.856019974
138164.349883958 24.166000370 0.652629972
140033.060526047 22.231000900 0.515120029
141951.731898567 20.695999150 0.417809993
143930.353624003 19.450000760 0.346430004
145948.961117923 18.417999270 0.292510003
148037.515184801 17.548999790 0.250790000
