103318.473734300 -0.128759995 0.115410000
103208.548230679 -0.087720998 0.114129998
103108.622578802 -0.047187001 0.112870000
103008.687710490 -0.007106600 0.111639999
102908.757735588 0.032566000 0.110419996
102808.826419598 0.071759000 0.109219998
102698.901790407 0.110519998 0.108050004
102598.968891315 0.148890004 0.106890000
102499.043148387 0.186810002 0.105750002
102399.111726635 0.224309996 0.104630001
102299.181860513 0.261449993 0.103529997
102199.247526122 0.298150003 0.102440000
102099.315892513 0.334459990 0.101379998
101999.387550738 0.370420009 0.100330003
101889.462201654 0.405959994 0.099294998
101789.535301185 0.441130012 0.098278001
101689.600254777 0.475959986 0.097277001
101589.670837607 0.510399997 0.096291997
101499.735663391 0.544480026 0.095321998
101399.799478983 0.578249991 0.094365999
101299.870538009 0.611630023 0.093425997
101199.942888175 0.644670010 0.092501000
101100.010592128 0.677410007 0.091587998
101000.080794012 0.709789991 0.090691000
100900.147509462 0.741840005 0.089805998
100800.217886195 0.773599982 0.088935003
100710.280582198 0.805019975 0.088077001
100610.346510032 0.836120009 0.087231003
100510.417749815 0.866949975 0.086397998
100410.488436786 0.897440016 0.085577004
100320.547002020 0.927640021 0.084769003
100220.617672277 0.957570016 0.083971001
100120.689543927 0.987179995 0.083186001
100020.756764226 1.016499996 0.082411997
99928.818058894 1.045600057 0.081648998
